Date,Raw_Material_Usage_(kg),Production_Volume,Production_Efficiency_(%),Recycling_Efforts_(%),Packaging_Material_Usage_(kg),Energy_Consumption_(kWh),Transportation_Waste_(kg),End_of_Life_Waste_(kg),Sell_In_Quantity,Sell_Out_Quantity,Inflation_Rate,Disposable_Income,Sell_Out_to_Sell_In_Ratio,Profit
8/3/1960,796,1871,72.87517737,12.3922783,129,19723,10,145,413.2827749,406.7227308,0.049131172,72475,0.98,102.0408163
8/4/1960,538,1077,81.53876168,42.02716632,108,37075,39,714,350.9623564,121.3608148,0.049131172,72475,0.35,285.7142857
8/5/1960,400,2187,71.78414546,36.16678256,149,21697,52,549,555.9637329,382.1225657,0.049131172,72475,0.69,144.9275362
8/6/1960,850,1229,78.31790479,42.42852961,172,30183,64,616,464.1231162,250.9216847,0.049131172,72475,0.54,185.1851852
8/7/1960,445,3708,86.77645732,37.01563113,149,41280,39,574,341.1222904,308.3220701,0.049131172,72475,0.9,111.1111111
8/8/1960,855,4561,70.37673469,10.90354268,77,28722,53,162,506.7634025,93.48062765,0.049131172,72475,0.18,555.5555556
8/9/1960,205,2092,91.92130309,45.69754703,51,40789,19,766,229.6015416,177.1211892,0.049131172,72475,0.77,129.8701299
8/10/1960,171,1596,90.49873494,30.97140564,188,32770,43,106,495.2833254,408.3627418,0.049131172,72475,0.82,121.9512195
8/11/1960,794,2714,79.25163188,38.34830458,177,25992,83,380,355.8823895,60.68040742,0.049131172,72475,0.17,588.2352941
8/12/1960,244,4068,70.78089929,16.27753844,124,25833,87,618,554.3237219,167.2811232,0.049131172,72475,0.3,333.3333333
8/13/1960,154,4416,79.84811682,30.80984148,178,31720,10,815,421.4828299,137.760925,0.049131172,72475,0.33,303.030303
8/14/1960,922,2248,86.00374762,15.11389634,109,28723,61,896,426.402863,357.5224005,0.049131172,72475,0.84,119.047619
8/15/1960,390,3545,85.52381336,38.58622846,141,12235,93,228,388.6826097,372.2824996,0.049131172,72475,0.96,104.1666667
8/16/1960,969,2194,93.54541151,46.71250087,153,14535,48,214,360.8024225,344.4023124,0.049131172,72475,0.95,105.2631579
8/17/1960,722,4359,72.42391058,37.65586815,175,42914,78,847,483.8032484,131.2008809,0.049131172,72475,0.27,370.3703704
8/18/1960,855,2546,79.6302855,21.46342969,158,29503,24,507,277.1618609,78.72052855,0.049131172,72475,0.28,357.1428571
8/19/1960,466,4487,77.26617933,16.55088542,106,21902,99,862,285.361916,282.081894,0.049131172,72475,0.99,101.010101
8/20/1960,682,1082,78.73883057,24.042471,199,24344,76,936,501.8433695,175.4811782,0.049131172,72475,0.35,285.7142857
8/21/1960,191,1390,93.6742683,48.76073092,96,29498,39,919,277.1618609,231.2415526,0.049131172,72475,0.83,120.4819277
8/22/1960,504,1638,88.91132217,48.15106136,174,39837,94,335,442.8029731,62.32041843,0.049131172,72475,0.14,714.2857143
8/23/1960,593,4111,71.86888671,30.03376563,102,35489,60,843,367.3624666,137.760925,0.049131172,72475,0.37,270.2702703
8/24/1960,770,4391,72.74769181,46.28291993,133,39237,11,587,626.4842064,259.1217398,0.049131172,72475,0.41,243.902439
8/25/1960,511,2746,86.26354795,36.14491135,70,33253,53,920,498.5633475,173.8411672,0.049131172,72475,0.35,285.7142857
8/26/1960,265,1044,72.89662577,24.68394465,199,49991,49,517,216.4814535,121.3608148,0.049131172,72475,0.56,178.5714286
8/27/1960,585,3742,80.47261191,47.28242412,186,36096,51,763,513.3234466,349.3223454,0.049131172,72475,0.68,147.0588235
8/28/1960,411,4066,71.58747866,47.81149122,117,15208,15,505,506.7634025,60.68040742,0.049131172,72475,0.12,833.3333333
8/29/1960,673,3510,84.07085402,12.4111709,177,15832,44,646,513.3234466,104.9607047,0.049131172,72475,0.2,500
8/30/1960,815,3292,91.11704738,41.72128393,101,24833,91,461,301.7620261,216.4814535,0.049131172,72475,0.72,138.8888889
8/31/1960,427,4565,82.8754589,47.15808643,72,16330,17,784,498.5633475,362.4424335,0.049131172,72475,0.73,136.9863014
9/1/1960,757,1804,88.00307937,18.21397397,74,11264,63,943,241.9753013,227.6572361,0.026260173,47042,0.94,106.3829787
9/2/1960,146,4017,81.03301132,15.50369685,177,33531,47,628,260.588786,231.9526557,0.026260173,47042,0.89,112.3595506
9/3/1960,905,4523,80.64035414,16.30765264,92,44600,86,963,419.5193093,207.6119449,0.026260173,47042,0.49,204.0816327
9/4/1960,455,2465,88.14823336,38.96821571,179,16977,59,965,376.5651138,68.72671279,0.026260173,47042,0.18,555.5555556
9/5/1960,558,4814,75.28629624,28.92168909,140,30403,65,572,203.3165253,95.9310366,0.026260173,47042,0.47,212.7659574
9/6/1960,752,4954,80.62185451,43.13110399,123,13194,58,266,230.5208492,197.5892993,0.026260173,47042,0.86,116.2790698
9/7/1960,818,4354,74.11213566,21.24932019,168,12898,77,863,425.2465354,55.84045414,0.026260173,47042,0.13,769.2307692
9/8/1960,128,4569,80.47931934,46.67436437,170,20982,67,159,409.4966637,123.1353604,0.026260173,47042,0.3,333.3333333
9/9/1960,491,4506,71.81296584,16.18461728,136,14723,33,657,353.6562096,347.9289835,0.026260173,47042,0.98,102.0408163
9/10/1960,802,2815,79.26001828,14.84453885,95,36151,13,391,367.9742747,317.8610467,0.026260173,47042,0.86,116.2790698
9/11/1960,747,4703,94.76104235,42.52925841,199,34181,45,798,376.5651138,130.294393,0.026260173,47042,0.35,285.7142857
9/12/1960,103,4120,71.94331673,40.48289871,61,24087,49,775,380.8605334,241.9753013,0.026260173,47042,0.64,156.25
9/13/1960,157,4905,87.72606768,21.07051167,131,11767,28,187,379.4287269,379.4287269,0.026260173,47042,1,100
9/14/1960,744,2362,78.78935848,13.26350336,172,28289,62,761,183.2712341,153.2032973,0.026260173,47042,0.84,119.047619
9/15/1960,159,4381,84.50655021,33.09745126,128,35808,100,426,406.6330507,333.6109183,0.026260173,47042,0.82,121.9512195
9/16/1960,824,1699,80.96884502,31.72646168,172,48178,88,922,380.8605334,174.680395,0.026260173,47042,0.46,217.3913043
9/17/1960,155,2264,83.48399704,38.61107544,187,44207,59,232,376.5651138,263.452399,0.026260173,47042,0.7,142.8571429
9/18/1960,964,4214,92.86388446,40.48817729,128,20223,57,318,413.7920833,191.8620732,0.026260173,47042,0.46,217.3913043
9/19/1960,323,1819,94.45443038,23.54471542,131,26481,61,619,346.497177,147.4760712,0.026260173,47042,0.43,232.5581395
9/20/1960,853,4865,84.87393085,36.14496581,163,46932,71,418,419.5193093,333.6109183,0.026260173,47042,0.8,125
9/21/1960,793,4513,80.26505181,15.56618869,165,46628,33,598,164.6577494,143.1806516,0.026260173,47042,0.87,114.9425287
9/22/1960,644,2610,89.07304603,37.45171039,72,14909,50,569,239.1116883,191.8620732,0.026260173,47042,0.8,125
9/23/1960,310,4038,92.88648983,46.33669223,183,45349,66,500,396.6104051,312.1338206,0.026260173,47042,0.79,126.5822785
9/24/1960,575,3982,78.16039176,46.09195469,58,17842,20,147,226.2254296,77.31755189,0.026260173,47042,0.34,294.1176471
9/25/1960,317,4105,84.07232982,40.13930738,98,32564,64,273,313.5656271,197.5892993,0.026260173,47042,0.63,158.7301587
9/26/1960,614,1948,71.59780569,13.87474731,187,12619,50,306,373.7015008,178.9758146,0.026260173,47042,0.48,208.3333333
9/27/1960,436,1831,80.80968506,39.54565478,79,26598,88,557,336.4745314,286.3613033,0.026260173,47042,0.85,117.6470588
9/28/1960,861,3509,82.24135147,30.08189958,72,21140,40,899,383.7241464,289.2249163,0.026260173,47042,0.75,133.3333333
9/29/1960,802,4835,87.1974853,19.44031597,71,47136,30,902,239.1116883,150.3396842,0.026260173,47042,0.63,158.7301587
9/30/1960,668,2762,81.73727932,23.45748162,145,45052,71,559,340.7699509,244.8389143,0.026260173,47042,0.72,138.8888889
10/1/1960,798,3404,76.37671676,19.51971185,87,22699,19,540,355.067166,162.9599306,0.024139149,35765,0.46,217.3913043
10/2/1960,939,1791,71.49681687,26.84885461,148,46624,80,493,282.1989043,136.462381,0.024139149,35765,0.48,208.3333333
10/3/1960,786,3340,79.92054449,31.24016343,196,22687,40,353,288.8232917,210.6555201,0.024139149,35765,0.73,136.9863014
10/4/1960,941,2087,76.32220113,17.77728515,176,42508,78,637,137.7872584,43.720957,0.024139149,35765,0.32,312.5
10/5/1960,548,3915,91.91206853,10.63129464,60,37995,13,699,353.7422885,192.1072353,0.024139149,35765,0.54,185.1851852
10/6/1960,342,3422,89.92745064,46.94326303,79,47585,48,243,307.3715765,177.533583,0.024139149,35765,0.58,172.4137931
10/7/1960,107,2343,81.14085659,10.25007923,78,25324,82,499,385.5393481,129.8379935,0.024139149,35765,0.34,294.1176471
10/8/1960,146,2482,84.49622888,40.74571041,92,42566,62,594,250.4018447,210.6555201,0.024139149,35765,0.84,119.047619
10/9/1960,883,4159,75.61905794,48.31367347,148,12449,30,325,390.8388581,197.4067453,0.024139149,35765,0.51,196.0784314
10/10/1960,981,2084,89.22482583,21.35101717,83,33210,13,650,259.6759871,137.7872584,0.024139149,35765,0.53,188.6792453
10/11/1960,955,2662,73.47017361,17.13133029,123,47775,46,307,389.5139806,221.25454,0.024139149,35765,0.57,175.4385965
10/12/1960,202,3603,90.45878372,24.83288561,177,26246,52,778,381.5647157,80.81752658,0.024139149,35765,0.21,476.1904762
10/13/1960,704,2363,82.93989963,46.33845227,87,11831,91,914,355.067166,337.8437587,0.024139149,35765,0.95,105.2631579
10/14/1960,367,2218,88.71890764,24.5261454,50,16386,14,896,263.6506195,158.9852982,0.024139149,35765,0.6,166.6666667
10/15/1960,886,2700,80.08372142,22.45080284,176,25347,14,252,208.0057651,198.7316227,0.024139149,35765,0.96,104.1666667
10/16/1960,433,4644,71.09794418,29.23193661,116,42974,67,241,251.7267221,181.5082154,0.024139149,35765,0.72,138.8888889
10/17/1960,858,1700,88.94127657,49.99985336,116,26329,45,663,324.5949838,176.2087055,0.024139149,35765,0.54,185.1851852
10/18/1960,410,4076,71.07638627,27.44792772,85,17147,21,618,372.2905733,345.7930236,0.024139149,35765,0.93,107.5268817
10/19/1960,915,2427,88.6156198,12.78603807,163,18107,25,418,317.9705964,168.2594406,0.024139149,35765,0.53,188.6792453
10/20/1960,251,3195,71.86976884,36.65450228,79,12771,62,194,290.1481692,263.6506195,0.024139149,35765,0.91,109.8901099
10/21/1960,533,4978,71.61265399,30.94200699,179,29160,66,316,389.5139806,177.533583,0.024139149,35765,0.46,217.3913043
10/22/1960,796,2547,90.05747288,20.33984534,151,30401,55,268,389.5139806,172.234073,0.024139149,35765,0.44,227.2727273
10/23/1960,886,4527,87.79495899,21.23244087,124,16848,55,583,302.0720666,161.6350532,0.024139149,35765,0.54,185.1851852
10/24/1960,964,1325,88.60748577,42.1549293,73,30523,40,368,194.7569903,68.89362922,0.024139149,35765,0.35,285.7142857
10/25/1960,682,2953,79.10740771,39.34220849,159,11144,39,158,160.3101757,103.3404438,0.024139149,35765,0.64,156.25
10/26/1960,406,4003,86.85539533,23.20132675,66,27577,79,824,283.5237818,105.9901988,0.024139149,35765,0.37,270.2702703
10/27/1960,355,3947,88.74258153,43.3195614,132,41630,30,309,294.1228017,270.2750069,0.024139149,35765,0.92,108.6956522
10/28/1960,600,2702,85.09823624,31.65708402,176,25793,73,747,304.7218215,51.67022191,0.024139149,35765,0.17,588.2352941
10/29/1960,180,3079,82.61882016,46.84060121,183,47139,63,732,170.9091956,59.61948682,0.024139149,35765,0.35,285.7142857
10/30/1960,355,4230,71.96253252,37.19126772,120,23482,97,998,359.0417984,329.8944938,0.024139149,35765,0.92,108.6956522
10/31/1960,946,1302,89.43463746,17.32578994,163,25969,80,459,366.9910633,162.9599306,0.024139149,35765,0.44,227.2727273
11/1/1960,389,2104,72.91756756,40.07991941,135,45714,10,686,390.9885446,343.6915432,0.041449279,64474,0.88,113.6363636
11/2/1960,721,2710,91.19741164,26.33083824,65,43768,46,211,367.3400439,227.0256065,0.041449279,64474,0.62,161.2903226
11/3/1960,251,1892,82.2016712,43.93534718,51,32650,92,450,577.0234166,94.59400273,0.041449279,64474,0.16,625
11/4/1960,638,3213,94.35135936,13.86650897,101,18864,85,572,643.2392185,132.4316038,0.041449279,64474,0.21,476.1904762
11/5/1960,464,2931,70.39694657,11.28959577,76,34319,11,212,529.7264153,304.2773754,0.041449279,64474,0.57,175.4385965
11/6/1960,983,4607,77.80486538,31.94255995,163,41650,12,908,324.7727427,220.7193397,0.041449279,64474,0.68,147.0588235
11/7/1960,346,2935,77.94178682,45.71264639,127,36476,93,819,277.4757413,277.4757413,0.041449279,64474,1,100
11/8/1960,847,4250,81.44400916,20.57327419,146,18077,65,383,367.3400439,321.6196093,0.041449279,64474,0.88,113.6363636
11/9/1960,577,2749,88.58301439,19.08035297,102,47419,16,980,573.8702832,471.3934469,0.041449279,64474,0.82,121.9512195
11/10/1960,862,2713,88.09292891,41.25732511,95,33177,47,932,529.7264153,244.3678404,0.041449279,64474,0.46,217.3913043
11/11/1960,838,4859,77.44064387,27.97449402,122,36920,79,802,403.6010783,354.7275102,0.041449279,64474,0.88,113.6363636
11/12/1960,282,1352,77.19162071,27.06627827,69,30996,59,790,630.6266848,411.4839119,0.041449279,64474,0.65,153.8461538
11/13/1960,476,1726,79.66617089,39.1751973,61,13775,94,690,458.7809132,178.1520385,0.041449279,64474,0.39,256.4102564
11/14/1960,689,1964,75.1876469,14.96709636,169,13009,95,140,297.9711086,156.0801045,0.041449279,64474,0.52,192.3076923
11/15/1960,969,4508,71.33159128,28.85460702,63,40319,11,606,431.9792791,154.5035378,0.041449279,64474,0.36,277.7777778
11/16/1960,918,2194,92.29237005,31.53547144,104,14037,74,599,387.8354112,293.2414084,0.041449279,64474,0.76,131.5789474
11/17/1960,749,3019,84.80093283,18.41571455,134,38383,94,806,455.6277798,337.3852764,0.041449279,64474,0.74,135.1351351
11/18/1960,412,2441,74.04599382,20.12014306,197,21896,18,402,342.1149765,274.3226079,0.041449279,64474,0.8,125
11/19/1960,968,2715,80.09376191,47.40067451,72,47341,65,544,449.3215129,176.5754718,0.041449279,64474,0.39,256.4102564
11/20/1960,396,1348,73.79870336,12.96884237,81,30165,86,718,472.9700136,458.7809132,0.041449279,64474,0.97,103.0927835
11/21/1960,183,4388,73.80719264,45.00529336,177,45463,86,727,283.7820082,104.053403,0.041449279,64474,0.37,270.2702703
11/22/1960,495,4880,93.69866063,28.87027697,63,48013,99,350,411.4839119,277.4757413,0.041449279,64474,0.67,149.2537313
11/23/1960,396,1755,78.11566904,26.6626944,163,11099,67,164,403.6010783,389.4119779,0.041449279,64474,0.96,104.1666667
11/24/1960,915,2803,94.32996955,23.52108756,84,28973,16,668,381.5291443,297.9711086,0.041449279,64474,0.78,128.2051282
11/25/1960,490,1511,90.03143245,13.54704576,175,25460,12,751,646.392352,132.4316038,0.041449279,64474,0.2,500
11/26/1960,301,3688,74.45022597,39.76600953,74,46438,39,379,279.052308,104.053403,0.041449279,64474,0.37,270.2702703
11/27/1960,311,3908,77.69733013,29.85686221,157,23001,90,771,345.2681099,167.1160715,0.041449279,64474,0.48,208.3333333
11/28/1960,851,1257,83.29335082,29.72604567,101,41748,42,485,471.3934469,286.9351416,0.041449279,64474,0.61,163.9344262
11/29/1960,831,2323,81.04446633,29.26372226,194,18277,59,896,389.4119779,141.8910041,0.041449279,64474,0.36,277.7777778
11/30/1960,112,1798,85.91837939,31.93010031,63,30491,91,993,411.4839119,116.6659367,0.041449279,64474,0.28,357.1428571
12/1/1960,764,1818,70.72377126,34.82418886,68,16751,21,595,367.0068456,189.2379048,0.043819538,49932,0.52,192.3076923
12/2/1960,841,4456,82.56686312,18.11423886,171,45464,62,794,377.0421891,167.7335974,0.043819538,49932,0.44,227.2727273
12/3/1960,998,2003,88.78313707,12.79136829,116,19464,32,116,398.5464964,182.0698023,0.043819538,49932,0.46,217.3913043
12/4/1960,673,4907,94.52110131,32.68302008,155,24442,45,584,164.8663564,150.5301515,0.043819538,49932,0.91,109.8901099
12/5/1960,579,4916,74.39613631,42.40916382,167,36508,42,541,407.1482194,378.4758095,0.043819538,49932,0.93,107.5268817
12/6/1960,877,2562,82.68849124,37.8431318,135,43858,31,590,384.2102915,364.1396046,0.043819538,49932,0.95,105.2631579
12/7/1960,404,2870,91.84724681,15.85230182,113,41849,38,347,209.3085916,166.2999769,0.043819538,49932,0.79,126.5822785
12/8/1960,305,2731,84.49814826,20.46232504,53,26888,91,593,346.9361588,217.9103146,0.043819538,49932,0.63,158.7301587
12/9/1960,956,4666,74.17740083,12.07345208,60,13513,40,439,217.9103146,73.11464503,0.043819538,49932,0.34,294.1176471
12/10/1960,149,4568,71.19544444,32.6073111,152,39001,90,630,415.7499423,305.3611645,0.043819538,49932,0.73,136.9863014
12/11/1960,159,4148,90.45810263,26.29005906,164,35338,76,699,362.7059841,220.7775556,0.043819538,49932,0.61,163.9344262
12/12/1960,816,2610,77.91119703,33.17604489,93,37471,16,767,351.2370202,127.5922237,0.043819538,49932,0.36,277.7777778
12/13/1960,233,2207,84.92261965,49.98597732,85,42274,98,947,184.9370433,136.1939466,0.043819538,49932,0.74,135.1351351
12/14/1960,131,2054,71.1414049,32.30159826,81,48798,80,683,349.8033997,265.2197908,0.043819538,49932,0.76,131.5789474
12/15/1960,587,4056,93.95599689,46.37340722,110,24651,90,894,233.68014,219.3439351,0.043819538,49932,0.94,106.3829787
12/16/1960,151,3485,90.49969181,38.33879836,194,28900,70,590,361.2723637,242.2818629,0.043819538,49932,0.67,149.2537313
12/17/1960,768,3707,77.98340485,34.48453571,166,46345,57,460,299.6266826,88.88447042,0.043819538,49932,0.3,333.3333333
12/18/1960,999,1669,81.19434699,46.13336979,179,41318,13,965,255.1844473,177.7689408,0.043819538,49932,0.7,142.8571429
12/19/1960,678,1483,83.55073078,28.71850988,119,10506,91,715,392.8120145,344.0689178,0.043819538,49932,0.88,113.6363636
12/20/1960,498,4205,80.86936811,12.12498718,111,19198,72,241,245.1491039,88.88447042,0.043819538,49932,0.36,277.7777778
12/21/1960,416,4515,77.24264014,44.43157114,184,46738,66,723,286.7240981,227.945658,0.043819538,49932,0.8,125
12/22/1960,699,2613,74.72102096,39.74480979,107,20429,48,940,288.1577186,207.8749712,0.043819538,49932,0.72,138.8888889
12/23/1960,916,2195,83.45524932,41.43124841,109,49565,27,909,342.6352973,315.396508,0.043819538,49932,0.92,108.6956522
12/24/1960,188,1648,91.95708542,28.70676237,58,28099,95,153,345.5025383,256.6180678,0.043819538,49932,0.74,135.1351351
12/25/1960,831,3170,83.15657516,49.37127125,185,22279,45,224,355.5378817,194.9723867,0.043819538,49932,0.55,181.8181818
12/26/1960,912,4956,74.2399685,45.09911896,200,49602,10,438,183.5034228,150.5301515,0.043819538,49932,0.82,121.9512195
12/27/1960,759,3784,81.43071855,11.78309049,167,10975,79,264,365.5732251,237.9810015,0.043819538,49932,0.65,153.8461538
12/28/1960,510,4125,70.35357201,21.46170131,58,49409,39,689,250.8835859,169.1672179,0.043819538,49932,0.67,149.2537313
12/29/1960,393,1667,84.90627949,13.04242062,156,49477,70,426,237.9810015,130.4594647,0.043819538,49932,0.55,181.8181818
12/30/1960,103,1755,84.65912206,10.40777806,61,46552,11,541,407.1482194,361.2723637,0.043819538,49932,0.89,112.3595506
12/31/1960,432,1418,73.69311734,12.28518332,168,11364,88,249,291.0249596,114.6896393,0.043819538,49932,0.39,256.4102564
1/1/1961,771,2158,76.56526214,19.12462603,124,31134,56,130,379.938767,102.6111998,0.030214684,42984,0.27,370.3703704
1/2/1961,761,3193,85.97349833,21.72122567,167,40975,36,359,402.1249723,350.8193724,0.030214684,42984,0.87,114.9425287
1/3/1961,566,4064,79.05658894,18.41815177,156,48832,78,856,300.9004103,59.62542693,0.030214684,42984,0.2,500
1/4/1961,216,1229,82.4954956,29.16959947,120,26687,83,873,253.7547239,116.4775782,0.030214684,42984,0.46,217.3913043
1/5/1961,773,3066,93.30517097,35.44515425,82,19234,39,555,375.7788535,281.4874806,0.030214684,42984,0.75,133.3333333
1/6/1961,869,3324,83.93241712,30.50147956,195,20227,49,810,406.2848859,352.2060103,0.030214684,42984,0.87,114.9425287
1/7/1961,520,4956,76.71140946,40.23426201,182,26761,31,499,361.9124751,141.4370592,0.030214684,42984,0.39,256.4102564
1/8/1961,960,1525,85.62562765,29.68549598,150,31038,84,193,321.6999779,238.5017077,0.030214684,42984,0.74,135.1351351
1/9/1961,357,3261,82.52900986,26.39912534,75,15257,92,386,409.0581615,257.9146374,0.030214684,42984,0.63,158.7301587
1/10/1961,748,4591,88.38365717,15.85361854,182,35010,65,828,245.4348969,166.3965403,0.030214684,42984,0.68,147.0588235
1/11/1961,204,2190,80.63870102,27.10257176,186,28828,74,776,353.5926481,282.8741185,0.030214684,42984,0.8,125
1/12/1961,271,2406,83.84396564,48.5701986,165,28846,38,827,257.9146374,122.0241295,0.030214684,42984,0.47,212.7659574
